API Well Number,Leak [Yes/No],Violation [Yes/No],Incident [Yes/No],Compliance [Yes/No],Oil [bbl/Year],Gas [Mcf/Year],Age [Years],Depth [ft],Elevation Delta [m],Distance to Road [miles],Operator Name,Latitude,Longitude,Well Type,Priority Score [0-100],Emissions Score [0-35],Leak,Leak [Yes/No] Score,Compliance,Compliance [Yes/No] Score,Violation,Violation [Yes/No] Score,Incident,Incident [Yes/No] Score,Sensitive Receptors Score [0-20],Schools Within Distance,School Score [0-10],Hospitals Within Distance,Hospital Score [0-10],Production Volumes Score [0-20],One-year Production [BOE],One-year Production Score [0-20],Well Age Score [0-15],Owner Well-Count,Owner Well-Count Score [0-10],cluster,Well ID
78190,No,No,No,Yes,7.12,732.31,119,11672,-6,0.6773916825,Owner 231,1.0122599999999977,1.8845400000000012,Gas,43.24489109504118,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5.714285714285714,4,5.714285714285714,0,0.0,17.464102749882983,137.54998919064872,17.464102749882983,11.879194630872483,3,8.187308,Cluster 5,78190
79603,No,No,Yes,Yes,0.0,4.07,46,7852,-208,0.5539164434,Owner 4,1.1143,1.8033029999999997,Gas,43.147810130395975,3.5,0,0.0,0,0.0,0,0.0,1,100.0,9.642857142857142,5,7.142857142857143,1,2.5,19.986635645256957,0.7248980022202897,19.986635645256957,4.530201342281879,7,5.488116,Cluster 8,79603
22062,No,No,No,No,6.04,85.71,9,2017,7,0.1133634932,Owner 41,1.1104330000000004,2.2261570000000006,Gas,43.0212851844128,10.5,0,0.0,1,100.0,0,0.0,0,0.0,7.142857142857143,5,7.142857142857143,0,0.0,19.607205914038875,21.305603874766835,19.607205914038875,0.8053691275167785,8,4.965853,Cluster 45,22062
81534,No,No,No,No,0.0,818.35,23,3472,1,0.7031534947,Owner 147,1.0533670000000015,2.2388969999999944,Gas,42.44509609653662,10.5,0,0.0,1,100.0,0,0.0,0,0.0,5.714285714285714,4,5.714285714285714,0,0.0,17.312845281579758,145.7543685791091,17.312845281579758,2.214765100671141,5,6.7032,Cluster 18,81534
67534,No,No,Yes,Yes,0.0,35.75,13,12671,3,0.3463761409,Owner 14,1.0820250000000016,2.00291,Gas,42.365292660231056,3.5,0,0.0,0,0.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,19.882610397527312,6.367347316799841,19.882610397527312,1.2080536912751678,5,6.7032,Cluster 14,67534
97228,No,No,Yes,Yes,5.09,871.14,2,5616,-4,0.007663564,Owner 4,1.5186899999999994,1.1833199999999948,Gas,42.20587822816861,3.5,0,0.0,0,0.0,0,0.0,1,100.0,16.07142857142857,6,8.571428571428571,3,7.5,17.045662515800444,160.24666969390248,17.045662515800444,0.10067114093959731,7,5.488116,Cluster 33,97228
97414,No,No,No,No,9.62,980.07,19,8640,133,0.5864536801,Owner 116,1.924669999999999,1.5088800000000049,Gas,42.03900954444697,10.5,0,0.0,1,100.0,0,0.0,0,0.0,5.714285714285714,4,5.714285714285714,0,0.0,16.604461293248498,184.17793244128728,16.604461293248498,1.8120805369127517,4,7.408182,Cluster 0,97414
52856,No,No,Yes,Yes,1.56,52.12,76,9495,-213,0.5983057761,Owner 159,1.8815700000000035,3.3748099999999965,Gas,41.83934685756894,3.5,0,0.0,0,0.0,0,0.0,1,100.0,4.285714285714286,3,4.285714285714286,0,0.0,19.800097001384852,10.842969011233782,19.800097001384852,7.550335570469799,5,6.7032,Cluster 11,52856
53712,No,No,No,Yes,109.19,927.53,103,7873,47,0.4841234885,Owner 64,1.1380100000000013,1.7420299999999997,Gas,41.7692928236904,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,14.941291876422898,274.3901582308072,14.941291876422898,10.268456375838927,7,5.488116,Cluster 27,53712
54271,No,No,No,Yes,0.0,719.16,88,9130,194,0.8013699086,Owner 42,1.6204699999999974,1.0403299999999973,Gas,41.67156590270479,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8.571428571428571,6,8.571428571428571,0,0.0,17.63854806953125,128.0878740237699,17.63854806953125,8.758389261744966,5,6.7032,Cluster 46,54271
33746,No,No,No,Yes,0.42,41.91,106,11040,101,0.3125719349,Owner 75,1.0792799999999971,2.2300400000000025,Gas,41.62751158064898,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5.714285714285714,4,5.714285714285714,0,0.0,19.854640067705546,7.884490239079198,19.854640067705546,10.570469798657719,7,5.488116,Cluster 18,33746
18151,No,No,No,Yes,33.28,795.17,45,661,-4,0.9148323915,Owner 63,1.071710000000003,1.892005999999995,Gas,41.324736201675435,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,16.77540342890458,174.90583401118124,16.77540342890458,4.429530201342282,2,9.048374,Cluster 23,18151
99305,No,No,No,Yes,0.0,253.64,37,12180,3,0.0756146063,Owner 62,1.0465500000000034,1.9546899999999994,Gas,41.27091293836814,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.16714129311406,45.17521604008704,19.16714129311406,3.6241610738255035,4,7.408182,Cluster 5,99305
68831,No,No,No,Yes,4.1,80.84,109,1036,8,0.382318918,Owner 160,2.0415300000000016,1.527709999999999,Gas,41.21158530649751,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5.714285714285714,4,5.714285714285714,0,0.0,19.658963370735282,18.49821977874403,19.658963370735282,10.87248322147651,8,4.965853,Cluster 0,68831
77679,No,No,Yes,Yes,0.0,391.73,42,10432,-189,0.5709512899,Owner 105,1.6264499999999984,1.0440600000000018,Gas,40.949932404551944,3.5,0,0.0,0,0.0,0,0.0,1,100.0,9.642857142857142,5,7.142857142857143,1,2.5,18.713705483171307,69.77009690657349,18.713705483171307,4.12751677852349,8,4.965853,Cluster 46,77679
19884,No,No,No,Yes,0.72,42.35,48,7018,-4,0.0205053925,Owner 160,1.09816,1.3368399999999951,Gas,40.61648961224586,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.847664416656205,8.262857590670581,19.847664416656205,4.731543624161074,8,4.965853,Cluster 31,19884
25015,No,No,No,Yes,9.76,217.37,60,2358,-10,0.1772574223,Owner 98,1.71002,1.0259400000000056,Gas,40.32052708759918,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8.571428571428571,6,8.571428571428571,0,0.0,19.106301200734364,48.47525276231556,19.106301200734364,5.939597315436242,5,6.7032,Cluster 24,25015
91315,No,No,No,Yes,4.99,114.45,104,4522,97,0.1015033479,Owner 50,1.0678600000000031,2.2296300000000002,Gas,40.1666448942449,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.857142857142857,2,2.857142857142857,0,0.0,19.532192520323512,25.37441679462215,19.532192520323512,10.369127516778523,4,7.408182,Cluster 18,91315
23215,No,No,No,Yes,8.85,105.68,96,2738,209,0.1497213958,Owner 159,1.0979400000000012,1.1336000000000013,Gas,40.04249890890247,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4.285714285714286,3,4.285714285714286,0,0.0,19.48982623392644,27.672412991312093,19.48982623392644,9.563758389261745,5,6.7032,Cluster 30,23215
41712,No,No,No,Yes,3.94,90.83,66,11131,-102,0.324402875,Owner 58,1.5174659999999989,2.2252359999999953,Gas,39.87513561974307,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8.214285714285715,4,5.714285714285714,1,2.5,19.629109744383534,20.117514875102927,19.629109744383534,6.543624161073826,7,5.488116,Cluster 28,41712
78344,No,No,No,Yes,4.32,29.3,14,12534,3,0.2081969204,Owner 225,1.0764700000000005,2.2388600000000025,Gas,39.612480858429805,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.82414545478647,9.538553185517074,19.82414545478647,1.308724832214765,4,7.408182,Cluster 18,78344
75302,No,No,Yes,Yes,1.36,263.99,19,7973,165,0.5565691689,Owner 80,1.2058000000000035,1.7966150000000027,Gas,39.0568986665764,3.5,0,0.0,0,0.0,0,0.0,1,100.0,8.571428571428571,6,8.571428571428571,0,0.0,19.108082558235083,48.378629878657065,19.108082558235083,1.8120805369127517,6,6.065307,Cluster 27,75302
27342,No,No,No,Yes,0.0,73.98,55,4628,46,0.1227576429,Owner 96,1.5598799999999997,1.20505,Gas,39.039376158044924,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7.142857142857143,5,7.142857142857143,0,0.0,19.757077404449525,13.176401524387476,19.757077404449525,5.436241610738255,5,6.7032,Cluster 33,27342
86325,No,No,No,Yes,2.97,27.01,25,2205,230,0.2249324126,Owner 114,2.007309999999997,2.2286100000000033,Gas,38.25227176231304,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8.571428571428571,6,8.571428571428571,0,0.0,19.85655380833414,7.7806867420073775,19.85655380833414,2.4161073825503356,4,7.408182,Cluster 13,86325
29808,No,No,No,Yes,7.48,79.69,51,4574,-4,0.7400989604,Owner 37,1.7528000000000006,1.2218000000000018,Gas,38.171263847894615,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8.571428571428571,6,8.571428571428571,0,0.0,19.600425229486174,21.67339601890292,19.600425229486174,5.033557046979865,8,4.965853,Cluster 15,29808
43533,No,No,No,Yes,0.0,465.77,13,7089,-210,0.4338746104,Owner 76,1.0139599999999973,0.953320000000005,Gas,38.158250132809926,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,18.47058587010619,82.95718488799614,18.47058587010619,1.2080536912751678,4,7.408182,Cluster 10,43533
44363,No,No,No,Yes,0.0,737.92,24,3564,-1,0.140385664,Owner 93,1.0296999999999983,1.7852139999999963,Gas,37.66701207299328,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,17.576947259953975,131.42917292343884,17.576947259953975,2.315436241610738,5,6.7032,Cluster 20,44363
96181,No,No,No,Yes,0.0,683.98,24,3756,-79,0.8264986122,Owner 47,1.7998899999999978,1.253290000000007,Gas,37.20623781865417,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,17.75406600561486,121.82204804880435,17.75406600561486,2.315436241610738,6,6.065307,Cluster 15,96181
86323,No,No,No,Yes,22.72,247.55,65,8817,-84,0.1930030711,Owner 129,1.0728000000000009,2.2507599999999996,Gas,36.90511772002546,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4.285714285714286,3,4.285714285714286,0,0.0,18.76826841417695,66.8105406510154,18.76826841417695,6.442953020134228,4,7.408182,Cluster 18,86323
87185,No,No,No,Yes,1.2,226.88,3,7568,3,0.7214748003,Owner 198,2.0000500000000017,1.6598099999999931,Gas,36.57096553418309,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.232887680875322,41.60905620239295,19.232887680875322,0.20134228187919462,6,6.065307,Cluster 7,87185
73876,No,No,No,Yes,37.35,510.23,2,5665,-7,0.4965507033,Owner 208,1.6240999999999985,1.0813399999999973,Gas,36.21628603934934,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,17.63600432698118,128.22584955107087,17.63600432698118,0.10067114093959731,4,7.408182,Cluster 46,73876
55351,No,No,No,Yes,3.74,488.75,44,3402,7,0.7497516925,Owner 35,1.0629100000000022,2.242909999999995,Gas,35.42036074213473,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5.357142857142858,2,2.857142857142857,1,2.5,18.326176824589194,90.79009793247334,18.326176824589194,4.328859060402684,4,7.408182,Cluster 18,55351
86880,No,No,No,Yes,0.0,199.53,58,2334,8,0.7475467871,Owner 107,1.110591999999997,1.7970499999999987,Gas,35.290649002909184,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5.714285714285714,4,5.714285714285714,0,0.0,19.344818255066425,35.5378128705195,19.344818255066425,5.738255033557047,9,4.49329,Cluster 8,86880
84153,No,No,No,Yes,0.0,78.73,42,8402,103,0.0938140605,Owner 17,1.0990800000000007,1.3056200000000047,Gas,34.91344782020691,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.857142857142857,2,2.857142857142857,0,0.0,19.741480184540567,14.022412706339903,19.741480184540567,4.12751677852349,3,8.187308,Cluster 31,84153
37341,No,No,No,Yes,0.0,920.13,34,8316,-137,0.0048251248,Owner 89,1.1118719999999982,2.223159999999993,Gas,29.8611284123959,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.857142857142857,2,2.857142857142857,0,0.0,16.97863790424633,163.88216186313392,16.97863790424633,3.3221476510067114,5,6.7032,Cluster 45,37341
